run_id,window_index,window_start,window_end,ticker,source_query,status,article_id,published_at,title,source,body_extraction_status,market_signal,event_type,expectation_surprise,final_signal_score,signal_strength,return_20d,excess_return_20d,raw_thesis_match,excess_thesis_match,is_duplicate,data_quality_score,data_quality_notes,what_went_wrong
20260624T144048Z,5,2026-02-05,2026-02-12,RXRX,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RXRX,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RXRX,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RXRX,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RXRX,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RKLB,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ASTS,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,SOUN,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,BBAI,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,UUUU,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,CRSP,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,ARCT,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,RDW,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,5,2026-02-05,2026-02-12,IONQ,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RXRX,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,RKLB,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,ASTS,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,Reuters,skipped,,,,Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Reuters reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,CNBC,skipped,,,,CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because CNBC reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,Yahoo Finance,skipped,,,,Yahoo Finance,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Yahoo Finance reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,GlobeNewswire,skipped,,,,GlobeNewswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because GlobeNewswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,Business Wire,skipped,,,,Business Wire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Business Wire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,PR Newswire,skipped,,,,PR Newswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because PR Newswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,Accesswire,skipped,,,,Accesswire,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Accesswire reached source failure cap (3)
20260624T144048Z,6,2026-02-24,2026-03-03,SOUN,Seeking Alpha,skipped,,,,Seeking Alpha,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because Seeking Alpha reached source failure cap (3)
